mouse|mouse|C2cd2l|ENSMUSG00000032120|9|44124189|44124297|-|up_exon	352	148	144	133
mouse|mouse|C6|ENSMUSG00000022181|15|4743128|4743241|+|dn_3intron	49	358	181	40
mouse|mouse|C6|ENSMUSG00000022181|15|4743128|4743241|+|dn_5intron	270	55	38	70
mouse|mouse|C6|ENSMUSG00000022181|15|4743128|4743241|+|dn_exon	577	126	191	159
mouse|mouse|C6|ENSMUSG00000022181|15|4743128|4743241|+|exon	395	94	186	299
mouse|mouse|C6|ENSMUSG00000022181|15|4743128|4743241|+|up_3intron	575	259	229	816
mouse|mouse|C6|ENSMUSG00000022181|15|4743128|4743241|+|up_5intron	322	78	110	296
mouse|mouse|C6|ENSMUSG00000022181|15|4743128|4743241|+|up_exon	844	127	167	897
mouse|mouse|Camkk1|ENSMUSG00000020785|11|72851211|72851479|+|dn_3intron	162	132	21	24
mouse|mouse|Camkk1|ENSMUSG00000020785|11|72851211|72851479|+|dn_5intron	379	279	200	621
mouse|mouse|Camkk1|ENSMUSG00000020785|11|72851211|72851479|+|dn_exon	286	105	107	64
mouse|mouse|Camkk1|ENSMUSG00000020785|11|72851211|72851479|+|exon	293	242	60	70
mouse|mouse|Camkk1|ENSMUSG00000020785|11|72851211|72851479|+|up_5intron	505	116	239	26
mouse|mouse|Camkk1|ENSMUSG00000020785|11|72851211|72851479|+|utr	286	71	45	34
mouse|mouse|Camsap1|ENSMUSG00000026933|2|25811767|25814746|-|up_3intron	991	504	1529	5412
mouse|mouse|Camsap1|ENSMUSG00000026933|2|25811767|25814746|-|up_5intron	1255	6095	24965	3320
mouse|mouse|Camsap1|ENSMUSG00000026933|2|25811767|25814746|-|up_exon	464	144	128	154
mouse|mouse|Cars|ENSMUSG00000010755|7|150761734|150762072|-|dn_5intron	528	420	440	590
mouse|mouse|Cars|ENSMUSG00000010755|7|150761734|150762072|-|dn_exon	1909	524	749	748
mouse|mouse|Cars|ENSMUSG00000010755|7|150761734|150762072|-|exon	1396	163	77	329
mouse|mouse|Cars|ENSMUSG00000010755|7|150761734|150762072|-|up_3intron	495	251	56	197
mouse|mouse|Cars|ENSMUSG00000010755|7|150761734|150762072|-|up_5intron	468	192	462	1684
mouse|mouse|Cars|ENSMUSG00000010755|7|150761734|150762072|-|up_exon	250	118	38	88
mouse|mouse|Cast|ENSMUSG00000021585|13|74874384|74874470|-|dn_5intron	546	182	1211	2697
mouse|mouse|Cast|ENSMUSG00000021585|13|74874384|74874470|-|dn_exon	150	47	66	27
mouse|mouse|Cast|ENSMUSG00000021585|13|74874384|74874470|-|up_3intron	759	171	266	1353
mouse|mouse|Cast|ENSMUSG00000021585|13|74874384|74874470|-|up_5intron	49	262	15	23
mouse|mouse|Cast|ENSMUSG00000021585|13|74874384|74874470|-|up_exon	334	68	14	21
mouse|mouse|Cat|ENSMUSG00000027187|2|103307851|103308127|-|dn_3intron	391	87	61	84
mouse|mouse|Cat|ENSMUSG00000027187|2|103307851|103308127|-|dn_5intron	571	135	105	50
mouse|mouse|Cat|ENSMUSG00000027187|2|103307851|103308127|-|dn_exon	285	74	16	5
mouse|mouse|Cat|ENSMUSG00000027187|2|103307851|103308127|-|exon	447	118	12	3
mouse|mouse|Cat|ENSMUSG00000027187|2|103307851|103308127|-|up_3intron	340	85	374	448
mouse|mouse|Cat|ENSMUSG00000027187|2|103307851|103308127|-|up_5intron	17	148	43	2
mouse|mouse|Cat|ENSMUSG00000027187|2|103307851|103308127|-|up_exon	205	81	59	430
mouse|mouse|Cat|ENSMUSG00000027187|2|103313108|103313249|-|dn_3intron	130	33	11	42
mouse|mouse|Cat|ENSMUSG00000027187|2|103313108|103313249|-|dn_5intron	1023	989	5440	725
mouse|mouse|Cat|ENSMUSG00000027187|2|103313108|103313249|-|dn_exon	524	223	85	22
mouse|mouse|Cat|ENSMUSG00000027187|2|103313108|103313249|-|exon	619	121	107	61
mouse|mouse|Cat|ENSMUSG00000027187|2|103313108|103313249|-|up_3intron	754	392	1795	1662
mouse|mouse|Cat|ENSMUSG00000027187|2|103313108|103313249|-|up_5intron	250	704	1529	735
mouse|mouse|Cat|ENSMUSG00000027187|2|103313108|103313249|-|up_exon	615	173	89	91
mouse|mouse|Ccdc88c|ENSMUSG00000021182|12|102157807|102159806|-|dn_3intron	761	297	172	110
mouse|mouse|Ccdc88c|ENSMUSG00000021182|12|102157807|102159806|-|dn_5intron	238	103	91	87
mouse|mouse|Ccdc88c|ENSMUSG00000021182|12|102157807|102159806|-|dn_exon	664	201	206	310
mouse|mouse|Ccdc88c|ENSMUSG00000021182|12|102157807|102159806|-|exon	632	284	715	525
mouse|mouse|Ccdc88c|ENSMUSG00000021182|12|102157807|102159806|-|up_3intron	333	523	1221	91
mouse|mouse|Ccdc88c|ENSMUSG00000021182|12|102157807|102159806|-|up_5intron	327	139	92	49
mouse|mouse|Ccdc88c|ENSMUSG00000021182|12|102157807|102159806|-|up_exon	341	103	83	137
mouse|mouse|Cct4|ENSMUSG00000007739|11|22897603|22897735|+|dn_3intron	351	81	53	77
mouse|mouse|Cct4|ENSMUSG00000007739|11|22897603|22897735|+|dn_5intron	153	33	23	20
mouse|mouse|Cct4|ENSMUSG00000007739|11|22897603|22897735|+|dn_exon	315	105	61	51
mouse|mouse|Cct4|ENSMUSG00000007739|11|22897603|22897735|+|exon	71	23	21	13
mouse|mouse|Cct4|ENSMUSG00000007739|11|22897603|22897735|+|up_3intron	245	152	352	489
mouse|mouse|Cct4|ENSMUSG00000007739|11|22897603|22897735|+|up_5intron	893	102	97	103
mouse|mouse|Cct4|ENSMUSG00000007739|11|22897603|22897735|+|up_exon	133	8	36	43
mouse|mouse|Cdc14b|ENSMUSG00000033102|13|64321988|64322057|-|dn_3intron	437	215	305	664
mouse|mouse|Cdc14b|ENSMUSG00000033102|13|64321988|64322057|-|dn_5intron	301	86	13	19
mouse|mouse|Cdc14b|ENSMUSG00000033102|13|64321988|64322057|-|dn_exon	212	161	76	160
mouse|mouse|Cdc14b|ENSMUSG00000033102|13|64321988|64322057|-|exon	518	158	97	159
mouse|mouse|Cdc14b|ENSMUSG00000033102|13|64321988|64322057|-|up_3intron	794	324	837	844
mouse|mouse|Cdc14b|ENSMUSG00000033102|13|64321988|64322057|-|up_5intron	221	636	1392	307
mouse|mouse|Cdc14b|ENSMUSG00000033102|13|64321988|64322057|-|up_exon	290	62	5	14
mouse|mouse|Celsr3|ENSMUSG00000023473|9|108738531|108738977|+|dn_3intron	351	103	157	93
mouse|mouse|Celsr3|ENSMUSG00000023473|9|108738531|108738977|+|dn_5intron	99	42	119	99
mouse|mouse|Celsr3|ENSMUSG00000023473|9|108738531|108738977|+|dn_exon	1023	392	170	100
mouse|mouse|Celsr3|ENSMUSG00000023473|9|108738531|108738977|+|exon	294	101	46	54
mouse|mouse|Celsr3|ENSMUSG00000023473|9|108738531|108738977|+|up_3intron	281	446	282	168
mouse|mouse|Celsr3|ENSMUSG00000023473|9|108738531|108738977|+|up_exon	631	173	107	157
mouse|mouse|Celsr3|ENSMUSG00000023473|9|108747987|108748149|+|dn_5intron	261	51	22	10
mouse|mouse|Celsr3|ENSMUSG00000023473|9|108747987|108748149|+|dn_exon	264	294	88	74
mouse|mouse|Celsr3|ENSMUSG00000023473|9|108747987|108748149|+|exon	371	221	86	84
mouse|mouse|Celsr3|ENSMUSG00000023473|9|108747987|108748149|+|up_3intron	455	191	114	48
mouse|mouse|Celsr3|ENSMUSG00000023473|9|108747987|108748149|+|up_5intron	883	309	26	18
mouse|mouse|Celsr3|ENSMUSG00000023473|9|108747987|108748149|+|up_exon	404	283	64	78
mouse|mouse|Cfl2|ENSMUSG00000062929|12|55962513|55962888|-|dn_exon	237	119	41	82
mouse|mouse|Cfl2|ENSMUSG00000062929|12|55962513|55962888|-|exon	298	89	104	73
mouse|mouse|Cfl2|ENSMUSG00000062929|12|55962513|55962888|-|up_3intron	890	184	231	551
mouse|mouse|Cfl2|ENSMUSG00000062929|12|55962513|55962888|-|up_exon	1209	239	60	87
mouse|mouse|Chid1|ENSMUSG00000025512|7|148712331|148712392|-|dn_3intron	498	126	66	55
mouse|mouse|Chid1|ENSMUSG00000025512|7|148712331|148712392|-|dn_5intron	534	205	237	75
mouse|mouse|Chid1|ENSMUSG00000025512|7|148712331|148712392|-|dn_exon	774	281	77	70
mouse|mouse|Chid1|ENSMUSG00000025512|7|148712331|148712392|-|exon	420	184	492	174
mouse|mouse|Chid1|ENSMUSG00000025512|7|148712331|148712392|-|up_3intron	702	242	287	538
mouse|mouse|Chid1|ENSMUSG00000025512|7|148712331|148712392|-|up_5intron	172	320	80	50
mouse|mouse|Chid1|ENSMUSG00000025512|7|148712331|148712392|-|up_exon	527	53	48	46
mouse|mouse|Ckmt2|ENSMUSG00000021622|13|91995343|91995468|-|deep_dn	176	45	14	13
mouse|mouse|Ckmt2|ENSMUSG00000021622|13|91995343|91995468|-|deep_up	214	84	90	101
mouse|mouse|Ckmt2|ENSMUSG00000021622|13|91995343|91995468|-|dn_3intron	421	244	203	574
mouse|mouse|Ckmt2|ENSMUSG00000021622|13|91995343|91995468|-|dn_5intron	897	480	1289	1843
mouse|mouse|Ckmt2|ENSMUSG00000021622|13|91995343|91995468|-|dn_exon	425	240	103	98
mouse|mouse|Ckmt2|ENSMUSG00000021622|13|91995343|91995468|-|exon	383	129	44	46
mouse|mouse|Ckmt2|ENSMUSG00000021622|13|91995343|91995468|-|up_3intron	1824	236	154	264
mouse|mouse|Ckmt2|ENSMUSG00000021622|13|91995343|91995468|-|up_5intron	904	136	46	105
mouse|mouse|Ckmt2|ENSMUSG00000021622|13|91995343|91995468|-|up_exon	1293	226	366	177
mouse|mouse|Clcn1|ENSMUSG00000029862|6|42250227|42250376|+|dn_3intron	148	33	19	62
mouse|mouse|Clcn1|ENSMUSG00000029862|6|42250227|42250376|+|dn_5intron	171	93	2	20
mouse|mouse|Clcn1|ENSMUSG00000029862|6|42250227|42250376|+|dn_exon	141	29	65	41
mouse|mouse|Clcn1|ENSMUSG00000029862|6|42250227|42250376|+|exon	532	148	7	7
mouse|mouse|Clcn1|ENSMUSG00000029862|6|42250227|42250376|+|up_3intron	202	72	35	25
mouse|mouse|Clcn1|ENSMUSG00000029862|6|42250227|42250376|+|up_5intron	423	105	108	137
mouse|mouse|Clcn1|ENSMUSG00000029862|6|42250227|42250376|+|up_exon	247	218	119	230
mouse|mouse|Clint1|ENSMUSG00000006169|11|45697823|45697930|+|up_3intron	195	94	40	109
mouse|mouse|Clint1|ENSMUSG00000006169|11|45697823|45697930|+|up_5intron	222	88	90	173
mouse|mouse|Clint1|ENSMUSG00000006169|11|45697823|45697930|+|up_exon	107	23	36	46
mouse|mouse|Clint1|ENSMUSG00000006169|11|45700885|45701052|+|dn_3intron	463	147	101	126
mouse|mouse|Clint1|ENSMUSG00000006169|11|45700885|45701052|+|dn_exon	402	164	115	71
mouse|mouse|Clk4|ENSMUSG00000020385|11|51080673|51081661|+|up_3intron	563	117	78	50
mouse|mouse|Clk4|ENSMUSG00000020385|11|51080673|51081661|+|up_5intron	134	107	122	1
mouse|mouse|Clk4|ENSMUSG00000020385|11|51080673|51081661|+|up_exon	648	819	2477	197
mouse|mouse|Cln6|ENSMUSG00000032245|9|62696916|62697038|+|dn_3intron	841	190	90	122
mouse|mouse|Cln6|ENSMUSG00000032245|9|62696916|62697038|+|dn_5intron	351	111	43	41
mouse|mouse|Cln6|ENSMUSG00000032245|9|62696916|62697038|+|dn_exon	598	109	36	50
mouse|mouse|Cln6|ENSMUSG00000032245|9|62696916|62697038|+|exon	605	470	237	414
mouse|mouse|Cln6|ENSMUSG00000032245|9|62696916|62697038|+|up_3intron	170	331	622	130
mouse|mouse|Cln6|ENSMUSG00000032245|9|62696916|62697038|+|up_exon	98	159	79	24
mouse|mouse|Cmas|ENSMUSG00000030282|6|142715089|142716788|+|dn_3intron	127	7	174	16
mouse|mouse|Cmas|ENSMUSG00000030282|6|142715089|142716788|+|dn_5intron	1225	277	73	186
mouse|mouse|Cmas|ENSMUSG00000030282|6|142715089|142716788|+|dn_exon	467	231	358	186
mouse|mouse|Cmas|ENSMUSG00000030282|6|142715089|142716788|+|exon	106	79	370	408
mouse|mouse|Cmas|ENSMUSG00000030282|6|142715089|142716788|+|up_3intron	294	113	10	101
mouse|mouse|Cmas|ENSMUSG00000030282|6|142715089|142716788|+|up_5intron	188	48	73	127
mouse|mouse|Cmas|ENSMUSG00000030282|6|142715089|142716788|+|up_exon	447	111	93	61
mouse|mouse|Cnot10|ENSMUSG00000056167|9|114501584|114503365|-|dn_exon	455	247	71	102
mouse|mouse|Cnot10|ENSMUSG00000056167|9|114501584|114503365|-|exon	693	427	903	296
mouse|mouse|Cnot10|ENSMUSG00000056167|9|114501584|114503365|-|up_3intron	1306	352	278	279
mouse|mouse|Cnot10|ENSMUSG00000056167|9|114501584|114503365|-|up_5intron	790	389	296	608
mouse|mouse|Cnot10|ENSMUSG00000056167|9|114501584|114503365|-|up_exon	429	43	294	472
mouse|mouse|Cog2|ENSMUSG00000031979|8|127067910|127068061|+|dn_3intron	711	330	320	269
mouse|mouse|Cog2|ENSMUSG00000031979|8|127067910|127068061|+|dn_5intron	348	128	16	10
mouse|mouse|Cog2|ENSMUSG00000031979|8|127067910|127068061|+|dn_exon	77	167	22	4
mouse|mouse|Cog2|ENSMUSG00000031979|8|127067910|127068061|+|exon	628	213	20	28
mouse|mouse|Cog2|ENSMUSG00000031979|8|127067910|127068061|+|up_3intron	1431	6023	11374	2659
mouse|mouse|Cog2|ENSMUSG00000031979|8|127067910|127068061|+|up_5intron	107	4	13	17
mouse|mouse|Cog2|ENSMUSG00000031979|8|127067910|127068061|+|up_exon	350	196	73	108
mouse|mouse|Col1a2|ENSMUSG00000029661|6|4481238|4481345|+|dn_3intron	440	137	139	275
mouse|mouse|Col1a2|ENSMUSG00000029661|6|4481238|4481345|+|dn_5intron	218	77	259	575
mouse|mouse|Col1a2|ENSMUSG00000029661|6|4481238|4481345|+|dn_exon	377	144	67	75
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45382205|45382258|+|dn_3intron	497	44	38	84
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45382205|45382258|+|dn_5intron	361	52	47	22
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45382205|45382258|+|dn_exon	211	70	57	51
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45382205|45382258|+|exon	1150	163	21	33
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45382205|45382258|+|up_3intron	358	85	60	193
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45382205|45382258|+|up_5intron	987	4884	4858	1620
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45382205|45382258|+|up_exon	274	75	41	49
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45384434|45384487|+|dn_5intron	262	68	174	79
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45384434|45384487|+|up_3intron	293	99	321	833
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45384434|45384487|+|up_5intron	138	56	85	139
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45384434|45384487|+|up_exon	225	83	86	38
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45386948|45386993|+|dn_3intron	481	103	189	332
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45386948|45386993|+|dn_5intron	364	201	390	1981
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45386948|45386993|+|dn_exon	316	164	177	97
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45386948|45386993|+|exon	1283	220	464	355
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45386948|45386993|+|up_3intron	242	154	110	103
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45386948|45386993|+|up_5intron	438	100	215	558
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45386948|45386993|+|up_exon	397	141	167	90
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45388362|45388406|+|up_3intron	1054	79	28	49
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45388362|45388406|+|up_5intron	240	68	87	304
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45388362|45388406|+|up_exon	529	133	115	28
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45388523|45388621|+|dn_3intron	1267	662	784	4029
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45388523|45388621|+|dn_exon	265	93	185	144
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45390408|45390510|+|dn_3intron	291	57	57	106
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45390408|45390510|+|dn_5intron	144	5	33	37
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45390408|45390510|+|dn_exon	624	322	1479	1169
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45390408|45390510|+|exon	310	61	85	67
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45390408|45390510|+|up_3intron	224	18	4	9
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45390408|45390510|+|up_5intron	369	58	13	17
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45390408|45390510|+|up_exon	215	81	31	55
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45391442|45391495|+|dn_5intron	1320	252	304	751
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45391442|45391495|+|dn_exon	175	83	97	83
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45391442|45391495|+|up_3intron	389	13210	8035	1033
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45391442|45391495|+|up_5intron	210	37	28	118
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45391442|45391495|+|up_exon	255	62	50	32
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45397983|45398090|+|dn_3intron	427	115	85	57
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45397983|45398090|+|dn_5intron	180	44	33	21
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45397983|45398090|+|dn_exon	484	141	95	75
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45397983|45398090|+|exon	73	507	542	70
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45397983|45398090|+|up_5intron	1974	701	2465	4309
mouse|mouse|Col3a1|ENSMUSG00000026043|1|45397983|45398090|+|up_exon	357	105	26	20
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11209404|11209650|-|dn_3intron	575	270	97	21
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11209404|11209650|-|dn_5intron	209	38	40	10
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11209404|11209650|-|dn_exon	387	149	44	36
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11209404|11209650|-|exon	1077	1126	1237	562
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11209404|11209650|-|up_3intron	733	575	1600	2270
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11209404|11209650|-|up_5intron	789	269	137	411
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11209404|11209650|-|up_exon	200	85	36	59
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11212401|11212735|-|dn_3intron	511	132	453	235
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11212401|11212735|-|dn_5intron	82	102	179	332
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11212401|11212735|-|dn_exon	250	110	14	16
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11212401|11212735|-|exon	735	942	10038	1640
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11212401|11212735|-|up_3intron	234	154	47	34
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11212401|11212735|-|up_5intron	674	50	32	31
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11216701|11216799|-|dn_3intron	247	265	113	81
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11216701|11216799|-|dn_5intron	156	99	29	50
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11216701|11216799|-|dn_exon	900	318	69	225
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11216701|11216799|-|exon	239	89	142	65
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11216701|11216799|-|up_3intron	306	113	60	94
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11216701|11216799|-|up_5intron	273	93	224	110
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11216701|11216799|-|up_exon	108	75	141	55
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11218681|11218770|-|dn_3intron	263	80	43	59
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11218681|11218770|-|dn_5intron	422	131	13	29
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11218681|11218770|-|dn_exon	347	118	111	71
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11218681|11218770|-|exon	429	124	52	49
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11218681|11218770|-|up_5intron	587	303	106	155
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11219987|11220076|-|dn_3intron	295	91	14	10
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11219987|11220076|-|dn_5intron	614	115	70	132
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11219987|11220076|-|dn_exon	363	31832	5710	303
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11219987|11220076|-|exon	229	68	52	43
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11219987|11220076|-|up_5intron	141	352	217	11
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11219987|11220076|-|up_exon	966	196	34	34
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11222192|11222293|-|dn_3intron	888	122	51	59
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11222192|11222293|-|dn_5intron	237	138	200	508
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11222192|11222293|-|dn_exon	72	76	60	1
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11222192|11222293|-|exon	1107	288	88	68
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11222192|11222293|-|up_3intron	376	193	530	311
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11222192|11222293|-|up_5intron	650	243	110	147
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11222192|11222293|-|up_exon	233	182	149	11
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11226325|11226493|-|dn_3intron	276	106	114	70
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11226325|11226493|-|dn_5intron	21	35	18	8
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11226325|11226493|-|dn_exon	648	148	67	54
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11226325|11226493|-|exon	274	117	34	9
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11226325|11226493|-|up_3intron	470	230	79	197
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11226325|11226493|-|up_5intron	536	210	678	1085
mouse|mouse|Col4a1|ENSMUSG00000031502|8|11226325|11226493|-|up_exon	182	216	283	60
mouse|mouse|Col5a2|ENSMUSG00000026042|1|45448669|45448780|-|dn_5intron	424	198	283	1372
mouse|mouse|Col5a2|ENSMUSG00000026042|1|45449149|45449202|-|up_3intron	268	74	25	76
mouse|mouse|Col5a2|ENSMUSG00000026042|1|45449149|45449202|-|up_5intron	193	42	28	73
mouse|mouse|Col5a2|ENSMUSG00000026042|1|45449149|45449202|-|up_exon	418	140	243	462
mouse|mouse|Col5a2|ENSMUSG00000026042|1|45461578|45461676|-|dn_3intron	507	59	146	1077
mouse|mouse|Col5a2|ENSMUSG00000026042|1|45461578|45461676|-|dn_5intron	482	155	39	538
mouse|mouse|Col5a2|ENSMUSG00000026042|1|45461578|45461676|-|dn_exon	100	25	45	21
mouse|mouse|Col5a2|ENSMUSG00000026042|1|45461578|45461676|-|exon	159	56	30	14
mouse|mouse|Col5a2|ENSMUSG00000026042|1|45461578|45461676|-|up_3intron	558	79	169	293
mouse|mouse|Col5a2|ENSMUSG00000026042|1|45461578|45461676|-|up_5intron	232	40	62	98
mouse|mouse|Col5a2|ENSMUSG00000026042|1|45461578|45461676|-|up_exon	580	136	160	125
mouse|mouse|Col5a2|ENSMUSG00000026042|1|45463867|45463965|-|dn_3intron	441	118	264	634
mouse|mouse|Col5a2|ENSMUSG00000026042|1|45463867|45463965|-|dn_exon	178	24	22	19
mouse|mouse|Col5a2|ENSMUSG00000026042|1|45463867|45463965|-|exon	70	130	73	9
mouse|mouse|Col5a2|ENSMUSG00000026042|1|45463867|45463965|-|up_5intron	786	173	60	27
mouse|mouse|Col6a1|ENSMUSG00000001119|10|76176371|76176406|-|dn_3intron	320	77	26	47
mouse|mouse|Col6a1|ENSMUSG00000001119|10|76176371|76176406|-|dn_5intron	198	74	79	50
mouse|mouse|Col6a1|ENSMUSG00000001119|10|76176371|76176406|-|dn_exon	338	75	91	200
mouse|mouse|Col6a1|ENSMUSG00000001119|10|76176371|76176406|-|exon	454	127	144	153
mouse|mouse|Col6a1|ENSMUSG00000001119|10|76176371|76176406|-|up_3intron	484	114	63	33
mouse|mouse|Col6a1|ENSMUSG00000001119|10|76176371|76176406|-|up_exon	95	55	12	1
mouse|mouse|Col6a1|ENSMUSG00000001119|10|76176371|76176406|-|utr	662	230	236	519
mouse|mouse|Col6a1|ENSMUSG00000001119|10|76177159|76177194|-|dn_3intron	579	166	203	537
mouse|mouse|Col6a1|ENSMUSG00000001119|10|76177159|76177194|-|dn_5intron	1394	276	276	1045
mouse|mouse|Col6a1|ENSMUSG00000001119|10|76177159|76177194|-|dn_exon	259	51	111	40
mouse|mouse|Col6a1|ENSMUSG00000001119|10|76177159|76177194|-|exon	587	235	116	272
mouse|mouse|Col6a1|ENSMUSG00000001119|10|76177159|76177194|-|up_3intron	729	190	115	165
mouse|mouse|Commd10|ENSMUSG00000042705|18|47127394|47127555|+|deep_dn	764	172	56	70
mouse|mouse|Commd10|ENSMUSG00000042705|18|47127394|47127555|+|deep_up	1022	195	236	1123
mouse|mouse|Commd10|ENSMUSG00000042705|18|47127394|47127555|+|dn_3intron	422	339	290	794
mouse|mouse|Commd10|ENSMUSG00000042705|18|47127394|47127555|+|dn_5intron	648	127	91	119
mouse|mouse|Commd10|ENSMUSG00000042705|18|47127394|47127555|+|dn_exon	247	97	20	33
mouse|mouse|Coq6|ENSMUSG00000021235|12|85709376|85709659|+|dn_3intron	2781	865	209	725
mouse|mouse|Coq6|ENSMUSG00000021235|12|85709376|85709659|+|dn_5intron	556	210	94	48
mouse|mouse|Coq6|ENSMUSG00000021235|12|85709376|85709659|+|dn_exon	1058	323	499	365
mouse|mouse|Coq6|ENSMUSG00000021235|12|85709376|85709659|+|exon	1052	230	34	57
mouse|mouse|Coq6|ENSMUSG00000021235|12|85709376|85709659|+|up_3intron	280	67	143	531
mouse|mouse|Coq6|ENSMUSG00000021235|12|85709376|85709659|+|up_5intron	1404	250	468	541
mouse|mouse|Coq6|ENSMUSG00000021235|12|85709376|85709659|+|up_exon	286	161	281	224
mouse|mouse|Cox15|ENSMUSG00000040018|19|43821226|43821412|-|dn_3intron	339	162	39	72
mouse|mouse|Cox15|ENSMUSG00000040018|19|43821226|43821412|-|dn_5intron	138	24	9	10
mouse|mouse|Cox15|ENSMUSG00000040018|19|43821226|43821412|-|dn_exon	254	228	14	23
mouse|mouse|Cox15|ENSMUSG00000040018|19|43821226|43821412|-|exon	564	1064	2163	758
mouse|mouse|Cox15|ENSMUSG00000040018|19|43821226|43821412|-|up_3intron	322	78	9	43
mouse|mouse|Cox15|ENSMUSG00000040018|19|43821226|43821412|-|up_5intron	482	125	391	513
mouse|mouse|Cox15|ENSMUSG00000040018|19|43821226|43821412|-|up_exon	236	61	22	16
mouse|mouse|Cpne1|ENSMUSG00000074643|2|155899535|155899794|-|dn_5intron	182	74	168	34
